,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
106,Shot Chart Detail,0022400011,126,1642347,Jamal Shead,1610612761,Toronto Raptors,1,1,52,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,32,1,0,20241115,TOR,DET,2024-25
107,Shot Chart Detail,0022400011,131,1628981,Bruno Fernando,1610612761,Toronto Raptors,1,1,27,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,26,1,0,20241115,TOR,DET,2024-25
108,Shot Chart Detail,0022400011,142,1628449,Chris Boucher,1610612761,Toronto Raptors,1,0,59,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,28,1,0,20241115,TOR,DET,2024-25
109,Shot Chart Detail,0022400011,148,1628449,Chris Boucher,1610612761,Toronto Raptors,1,0,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,2,1,0,20241115,TOR,DET,2024-25
110,Shot Chart Detail,0022400011,161,1641711,Gradey Dick,1610612761,Toronto Raptors,2,11,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,200,1,0,20241115,TOR,DET,2024-25
111,Shot Chart Detail,0022400011,169,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,11,14,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,25,1,0,20241115,TOR,DET,2024-25
112,Shot Chart Detail,0022400011,173,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,11,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,158,39,1,0,20241115,TOR,DET,2024-25
113,Shot Chart Detail,0022400011,179,1642419,Jamison Battle,1610612761,Toronto Raptors,2,10,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-185,190,1,1,20241115,TOR,DET,2024-25
114,Shot Chart Detail,0022400011,189,1641711,Gradey Dick,1610612761,Toronto Raptors,2,10,10,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,32,1,0,20241115,TOR,DET,2024-25
115,Shot Chart Detail,0022400011,191,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,10,6,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241115,TOR,DET,2024-25
116,Shot Chart Detail,0022400011,193,1630558,Davion Mitchell,1610612761,Toronto Raptors,2,9,30,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,50,44,1,0,20241115,TOR,DET,2024-25
117,Shot Chart Detail,0022400011,197,1630558,Davion Mitchell,1610612761,Toronto Raptors,2,9,17,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-173,202,1,0,20241115,TOR,DET,2024-25
118,Shot Chart Detail,0022400011,201,1629628,RJ Barrett,1610612761,Toronto Raptors,2,9,0,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,53,33,1,1,20241115,TOR,DET,2024-25
119,Shot Chart Detail,0022400011,221,1629628,RJ Barrett,1610612761,Toronto Raptors,2,8,0,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,17,1,1,20241115,TOR,DET,2024-25
120,Shot Chart Detail,0022400011,225,1630558,Davion Mitchell,1610612761,Toronto Raptors,2,7,38,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,-6,1,0,20241115,TOR,DET,2024-25
121,Shot Chart Detail,0022400011,229,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,7,0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,28,1,0,20241115,TOR,DET,2024-25
122,Shot Chart Detail,0022400011,246,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,6,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,215,1,0,20241115,TOR,DET,2024-25
123,Shot Chart Detail,0022400011,251,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,6,12,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,5,1,0,20241115,TOR,DET,2024-25
124,Shot Chart Detail,0022400011,258,1629628,RJ Barrett,1610612761,Toronto Raptors,2,5,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-9,91,1,0,20241115,TOR,DET,2024-25
125,Shot Chart Detail,0022400011,272,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,4,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,41,1,0,20241115,TOR,DET,2024-25
126,Shot Chart Detail,0022400011,294,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,4,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241115,TOR,DET,2024-25
127,Shot Chart Detail,0022400011,296,1627751,Jakob Poeltl,1610612761,Toronto Raptors,2,3,30,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,63,1,0,20241115,TOR,DET,2024-25
128,Shot Chart Detail,0022400011,300,1641711,Gradey Dick,1610612761,Toronto Raptors,2,3,23,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20241115,TOR,DET,2024-25
129,Shot Chart Detail,0022400011,306,1641711,Gradey Dick,1610612761,Toronto Raptors,2,2,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,127,104,1,0,20241115,TOR,DET,2024-25
130,Shot Chart Detail,0022400011,315,1641711,Gradey Dick,1610612761,Toronto Raptors,2,1,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,7,1,0,20241115,TOR,DET,2024-25
131,Shot Chart Detail,0022400011,319,1629628,RJ Barrett,1610612761,Toronto Raptors,2,1,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,12,1,1,20241115,TOR,DET,2024-25
132,Shot Chart Detail,0022400011,330,1628981,Bruno Fernando,1610612761,Toronto Raptors,2,0,53,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,78,1,1,20241115,TOR,DET,2024-25
133,Shot Chart Detail,0022400011,341,1629628,RJ Barrett,1610612761,Toronto Raptors,2,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-130,242,1,0,20241115,TOR,DET,2024-25
134,Shot Chart Detail,0022400011,375,1629628,RJ Barrett,1610612761,Toronto Raptors,3,10,31,Missed Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-2,1,0,20241115,TOR,DET,2024-25
135,Shot Chart Detail,0022400011,379,1641711,Gradey Dick,1610612761,Toronto Raptors,3,10,28,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,8,1,1,20241115,TOR,DET,2024-25
136,Shot Chart Detail,0022400011,383,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,9,59,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20241115,TOR,DET,2024-25
137,Shot Chart Detail,0022400011,387,1641711,Gradey Dick,1610612761,Toronto Raptors,3,9,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,214,1,0,20241115,TOR,DET,2024-25
138,Shot Chart Detail,0022400011,395,1630558,Davion Mitchell,1610612761,Toronto Raptors,3,9,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-203,159,1,1,20241115,TOR,DET,2024-25
139,Shot Chart Detail,0022400011,400,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,8,43,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,5,1,0,20241115,TOR,DET,2024-25
140,Shot Chart Detail,0022400011,402,1629628,RJ Barrett,1610612761,Toronto Raptors,3,8,39,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-13,67,1,0,20241115,TOR,DET,2024-25
141,Shot Chart Detail,0022400011,404,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,8,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,6,1,0,20241115,TOR,DET,2024-25
142,Shot Chart Detail,0022400011,406,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,8,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241115,TOR,DET,2024-25
143,Shot Chart Detail,0022400011,410,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,8,13,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,17,1,0,20241115,TOR,DET,2024-25
144,Shot Chart Detail,0022400011,414,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,7,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,34,64,1,1,20241115,TOR,DET,2024-25
145,Shot Chart Detail,0022400011,432,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,6,19,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,-17,1,0,20241115,TOR,DET,2024-25
146,Shot Chart Detail,0022400011,434,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,6,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,20,1,0,20241115,TOR,DET,2024-25
147,Shot Chart Detail,0022400011,438,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,6,14,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241115,TOR,DET,2024-25
148,Shot Chart Detail,0022400011,453,1628449,Chris Boucher,1610612761,Toronto Raptors,3,5,32,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,16,1,0,20241115,TOR,DET,2024-25
149,Shot Chart Detail,0022400011,461,1641711,Gradey Dick,1610612761,Toronto Raptors,3,5,1,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,56,266,1,0,20241115,TOR,DET,2024-25
150,Shot Chart Detail,0022400011,473,1642347,Jamal Shead,1610612761,Toronto Raptors,3,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,163,1,0,20241115,TOR,DET,2024-25
151,Shot Chart Detail,0022400011,478,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,3,59,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-11,1,0,20241115,TOR,DET,2024-25
152,Shot Chart Detail,0022400011,485,1627751,Jakob Poeltl,1610612761,Toronto Raptors,3,3,26,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-5,82,1,1,20241115,TOR,DET,2024-25
153,Shot Chart Detail,0022400011,500,1629628,RJ Barrett,1610612761,Toronto Raptors,3,2,46,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,15,1,0,20241115,TOR,DET,2024-25
154,Shot Chart Detail,0022400011,516,1642347,Jamal Shead,1610612761,Toronto Raptors,3,1,33,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-21,74,1,1,20241115,TOR,DET,2024-25
155,Shot Chart Detail,0022400011,519,1629628,RJ Barrett,1610612761,Toronto Raptors,3,1,8,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,-7,1,0,20241115,TOR,DET,2024-25
156,Shot Chart Detail,0022400011,521,1642419,Jamison Battle,1610612761,Toronto Raptors,3,1,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,170,197,1,1,20241115,TOR,DET,2024-25
157,Shot Chart Detail,0022400011,530,1629628,RJ Barrett,1610612761,Toronto Raptors,3,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,220,1,0,20241115,TOR,DET,2024-25
158,Shot Chart Detail,0022400011,542,1642347,Jamal Shead,1610612761,Toronto Raptors,4,11,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,109,-5,1,1,20241115,TOR,DET,2024-25
159,Shot Chart Detail,0022400011,548,1628449,Chris Boucher,1610612761,Toronto Raptors,4,10,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,5,1,0,20241115,TOR,DET,2024-25
160,Shot Chart Detail,0022400011,557,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,10,26,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-49,71,1,1,20241115,TOR,DET,2024-25
161,Shot Chart Detail,0022400011,561,1630558,Davion Mitchell,1610612761,Toronto Raptors,4,9,55,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,13,1,0,20241115,TOR,DET,2024-25
162,Shot Chart Detail,0022400011,563,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,9,52,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20241115,TOR,DET,2024-25
163,Shot Chart Detail,0022400011,567,1642419,Jamison Battle,1610612761,Toronto Raptors,4,9,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,36,1,0,20241115,TOR,DET,2024-25
164,Shot Chart Detail,0022400011,573,1629628,RJ Barrett,1610612761,Toronto Raptors,4,8,53,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,5,1,0,20241115,TOR,DET,2024-25
165,Shot Chart Detail,0022400011,575,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,8,49,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,27,1,0,20241115,TOR,DET,2024-25
166,Shot Chart Detail,0022400011,579,1642419,Jamison Battle,1610612761,Toronto Raptors,4,8,22,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,21,1,1,20241115,TOR,DET,2024-25
167,Shot Chart Detail,0022400011,595,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,7,43,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,15,88,1,0,20241115,TOR,DET,2024-25
168,Shot Chart Detail,0022400011,600,1641711,Gradey Dick,1610612761,Toronto Raptors,4,7,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,38,253,1,0,20241115,TOR,DET,2024-25
169,Shot Chart Detail,0022400011,610,1630534,Ochai Agbaji,1610612761,Toronto Raptors,4,6,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,51,1,0,20241115,TOR,DET,2024-25
170,Shot Chart Detail,0022400011,614,1641711,Gradey Dick,1610612761,Toronto Raptors,4,5,46,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,186,215,1,0,20241115,TOR,DET,2024-25
171,Shot Chart Detail,0022400011,621,1641711,Gradey Dick,1610612761,Toronto Raptors,4,5,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,55,1,0,20241115,TOR,DET,2024-25
172,Shot Chart Detail,0022400011,623,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,5,3,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20241115,TOR,DET,2024-25
173,Shot Chart Detail,0022400011,625,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,5,2,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20241115,TOR,DET,2024-25
174,Shot Chart Detail,0022400011,630,1630558,Davion Mitchell,1610612761,Toronto Raptors,4,4,50,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,0,20241115,TOR,DET,2024-25
175,Shot Chart Detail,0022400011,642,1629628,RJ Barrett,1610612761,Toronto Raptors,4,4,12,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,9,1,1,20241115,TOR,DET,2024-25
176,Shot Chart Detail,0022400011,645,1629628,RJ Barrett,1610612761,Toronto Raptors,4,3,45,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,29,1,1,20241115,TOR,DET,2024-25
177,Shot Chart Detail,0022400011,651,1629628,RJ Barrett,1610612761,Toronto Raptors,4,2,34,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-27,69,1,0,20241115,TOR,DET,2024-25
178,Shot Chart Detail,0022400011,655,1627751,Jakob Poeltl,1610612761,Toronto Raptors,4,2,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,3,1,1,20241115,TOR,DET,2024-25
179,Shot Chart Detail,0022400011,659,1630558,Davion Mitchell,1610612761,Toronto Raptors,4,1,45,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20241115,TOR,DET,2024-25
180,Shot Chart Detail,0022400011,679,1641711,Gradey Dick,1610612761,Toronto Raptors,4,0,21,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,4,1,0,20241115,TOR,DET,2024-25
181,Shot Chart Detail,0022400011,700,1641711,Gradey Dick,1610612761,Toronto Raptors,4,0,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-125,221,1,0,20241115,TOR,DET,2024-25
182,Shot Chart Detail,0022400011,709,1629628,RJ Barrett,1610612761,Toronto Raptors,4,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-92,245,1,0,20241115,TOR,DET,2024-25
183,Shot Chart Detail,0022400046,16,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,10,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-190,29,1,0,20241129,MIA,TOR,2024-25
184,Shot Chart Detail,0022400046,20,1627751,Jakob Poeltl,1610612761,Toronto Raptors,1,10,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-1,1,1,20241129,MIA,TOR,2024-25
185,Shot Chart Detail,0022400046,23,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,9,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1,246,1,0,20241129,MIA,TOR,2024-25
186,Shot Chart Detail,0022400046,27,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,9,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,12,285,1,1,20241129,MIA,TOR,2024-25
187,Shot Chart Detail,0022400046,32,1629628,RJ Barrett,1610612761,Toronto Raptors,1,8,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,26,1,1,20241129,MIA,TOR,2024-25
188,Shot Chart Detail,0022400046,35,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,8,24,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,22,1,1,20241129,MIA,TOR,2024-25
189,Shot Chart Detail,0022400046,42,1629628,RJ Barrett,1610612761,Toronto Raptors,1,7,48,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20241129,MIA,TOR,2024-25
190,Shot Chart Detail,0022400046,58,1627751,Jakob Poeltl,1610612761,Toronto Raptors,1,6,45,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,5,115,1,1,20241129,MIA,TOR,2024-25
191,Shot Chart Detail,0022400046,64,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,6,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-230,96,1,1,20241129,MIA,TOR,2024-25
192,Shot Chart Detail,0022400046,98,1628449,Chris Boucher,1610612761,Toronto Raptors,1,3,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-5,146,1,0,20241129,MIA,TOR,2024-25
193,Shot Chart Detail,0022400046,100,1628449,Chris Boucher,1610612761,Toronto Raptors,1,3,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,50,35,1,0,20241129,MIA,TOR,2024-25
194,Shot Chart Detail,0022400046,107,1629628,RJ Barrett,1610612761,Toronto Raptors,1,3,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,32,1,0,20241129,MIA,TOR,2024-25
195,Shot Chart Detail,0022400046,117,1642419,Jamison Battle,1610612761,Toronto Raptors,1,2,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,198,1,0,20241129,MIA,TOR,2024-25
196,Shot Chart Detail,0022400046,119,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,2,32,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241129,MIA,TOR,2024-25
197,Shot Chart Detail,0022400046,135,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,107,264,1,0,20241129,MIA,TOR,2024-25
198,Shot Chart Detail,0022400046,137,1628449,Chris Boucher,1610612761,Toronto Raptors,1,1,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,50,1,0,20241129,MIA,TOR,2024-25
199,Shot Chart Detail,0022400046,141,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,1,1,0,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,32,1,0,20241129,MIA,TOR,2024-25
200,Shot Chart Detail,0022400046,148,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,1,0,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,13,1,1,20241129,MIA,TOR,2024-25
201,Shot Chart Detail,0022400046,153,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,45,1,0,20241129,MIA,TOR,2024-25
202,Shot Chart Detail,0022400046,168,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,11,11,Missed Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,47,1,0,20241129,MIA,TOR,2024-25
203,Shot Chart Detail,0022400046,170,1642419,Jamison Battle,1610612761,Toronto Raptors,2,11,6,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-230,75,1,1,20241129,MIA,TOR,2024-25
204,Shot Chart Detail,0022400046,173,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,10,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-190,152,1,1,20241129,MIA,TOR,2024-25
205,Shot Chart Detail,0022400046,181,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,10,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,17,1,0,20241129,MIA,TOR,2024-25
206,Shot Chart Detail,0022400046,187,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,9,43,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-5,1,1,20241129,MIA,TOR,2024-25
207,Shot Chart Detail,0022400046,193,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-31,271,1,0,20241129,MIA,TOR,2024-25
